id,app_id,tag
1,10,Action
2,10,FPS
3,10,Multiplayer
4,10,Shooter
5,10,Classic
6,10,Team-Based
7,10,First-Person
8,10,Competitive
9,10,Tactical
10,10,1990's
11,10,e-sports
12,10,PvP
13,10,Old School
14,10,Military
15,10,Strategy
16,10,Survival
17,10,Score Attack
18,10,1980s
19,10,Assassin
20,10,Nostalgia
21,20,Action
22,20,FPS
23,20,Multiplayer
24,20,Classic
25,20,Hero Shooter
26,20,Shooter
27,20,Team-Based
28,20,Class-Based
29,20,First-Person
30,20,1990's
31,20,Old School
32,20,Co-op
33,20,Competitive
34,20,Fast-Paced
35,20,Retro
36,20,Online Co-Op
37,20,Violent
38,20,Funny
39,20,Mod
40,20,Remake
41,30,FPS
42,30,World War II
43,30,Multiplayer
44,30,Shooter
45,30,Action
46,30,War
47,30,Team-Based
48,30,Classic
49,30,First-Person
50,30,Class-Based
51,30,Military
52,30,Historical
53,30,Tactical
54,30,Singleplayer
55,30,Co-op
56,30,Violent
57,30,Old School
58,30,Retro
59,30,Difficult
60,30,Strategy
61,40,Action
62,40,FPS
63,40,Classic
64,40,Multiplayer
65,40,Shooter
66,40,First-Person
67,40,Arena Shooter
68,40,Old School
69,40,Sci-fi
70,40,Competitive
71,40,Fast-Paced
72,40,Retro
73,40,Gore
74,40,1990's
75,40,Co-op
76,40,Difficult
77,40,PvP
78,40,Singleplayer
79,50,FPS
80,50,Action
81,50,Classic
82,50,Sci-fi
83,50,Singleplayer
84,50,Shooter
85,50,First-Person
86,50,Aliens
87,50,1990's
88,50,Adventure
89,50,Military
90,50,Atmospheric
91,50,Story Rich
92,50,Silent Protagonist
93,50,Great Soundtrack
94,50,Gore
95,50,Puzzle
96,50,Moddable
97,50,Retro
98,50,Co-op
99,70,FPS
100,70,Classic
101,70,1990's
102,70,Singleplayer
103,70,Sci-fi
104,70,Multiplayer
105,70,Shooter
106,70,Action
107,70,First-Person
108,70,Aliens
109,70,Story Rich
110,70,Silent Protagonist
111,70,Atmospheric
112,70,Gore
113,70,Retro
114,70,Moddable
115,70,Adventure
116,70,Action-Adventure
117,70,Difficult
118,70,PvP
119,80,Action
120,80,FPS
121,80,Shooter
122,80,Multiplayer
123,80,First-Person
124,80,Singleplayer
125,80,Classic
126,80,Tactical
127,80,Team-Based
128,80,Competitive
129,80,Military
130,80,Online Co-Op
131,80,Strategy
132,80,Adventure
133,80,Survival
134,80,Atmospheric
135,80,Old School
136,80,Open World
137,80,Dark
138,80,Violent
139,130,FPS
140,130,Action
141,130,Sci-fi
142,130,Singleplayer
143,130,Shooter
144,130,Aliens
145,130,Classic
146,130,First-Person
147,130,Zombies
148,130,Adventure
149,130,1990's
150,130,Short
151,130,Atmospheric
152,130,Silent Protagonist
153,130,Story Rich
154,130,Puzzle
155,130,Moddable
156,130,Retro
157,130,Great Soundtrack
158,130,Violent
159,220,FPS
160,220,Action
161,220,Sci-fi
162,220,Classic
163,220,Singleplayer
164,220,Story Rich
165,220,Shooter
166,220,First-Person
167,220,Adventure
168,220,Dystopian 
169,220,Atmospheric
170,220,Zombies
171,220,Silent Protagonist
172,220,Physics
173,220,Aliens
174,220,Great Soundtrack
175,220,Horror
176,220,Multiplayer
177,220,Puzzle
178,220,Moddable
179,240,Shooter
180,240,FPS
181,240,Action
182,240,Multiplayer
183,240,Team-Based
184,240,First-Person
185,240,Competitive
186,240,Tactical
187,240,PvP
188,240,e-sports
189,240,Military
190,240,War
191,240,Strategy
192,240,Moddable
193,240,Singleplayer
194,240,Difficult
195,240,Atmospheric
196,240,Survival
197,240,Simulation
198,240,Sandbox
199,280,FPS
200,280,Action
201,280,Classic
202,280,Sci-fi
203,280,Singleplayer
204,280,First-Person
205,280,Shooter
206,280,Aliens
207,280,1990's
208,280,Zombies
209,280,Story Rich
210,280,Adventure
211,280,Remake
212,280,Atmospheric
213,280,Silent Protagonist
214,280,Multiplayer
215,280,Horror
216,280,Great Soundtrack
217,280,Moddable
218,280,Gore
219,300,FPS
220,300,World War II
221,300,Multiplayer
222,300,Action
223,300,Shooter
224,300,Military
225,300,War
226,300,Team-Based
227,300,First-Person
228,300,Historical
229,300,Class-Based
230,300,Classic
231,300,Tactical
232,300,Realistic
233,300,Online Co-Op
234,300,Gore
235,300,Strategy
236,300,Massively Multiplayer
237,300,Simulation
238,300,Violent
239,320,Action
240,320,FPS
241,320,Multiplayer
242,320,Shooter
243,320,First-Person
244,320,Sci-fi
245,320,Physics
246,320,Competitive
247,320,Funny
248,320,Co-op
249,320,Old School
250,320,PvP
251,320,Arena Shooter
252,320,Moddable
253,320,Atmospheric
254,320,Adventure
255,320,Great Soundtrack
256,320,Singleplayer
257,320,Violent
258,320,Mod
259,360,Action
260,360,FPS
261,360,Multiplayer
262,360,Shooter
263,360,Sci-fi
264,360,First-Person
265,360,Classic
266,360,Remake
267,360,Violent
268,360,Adventure
269,360,Competitive
270,360,Fast-Paced
271,360,Singleplayer
272,360,Atmospheric
273,360,Horror
274,360,Retro
275,360,Gore
276,360,Great Soundtrack
277,360,Arena Shooter
278,400,Puzzle
279,400,Puzzle-Platformer
280,400,First-Person
281,400,3D Platformer
282,400,Singleplayer
283,400,Sci-fi
284,400,Comedy
285,400,Female Protagonist
286,400,Physics
287,400,Funny
288,400,Action
289,400,Classic
290,400,Story Rich
291,400,Platformer
292,400,Science
293,400,Atmospheric
294,400,Dark Humor
295,400,Short
296,400,FPS
297,400,Adventure
298,440,Free to Play
299,440,Hero Shooter
300,440,Multiplayer
301,440,FPS
302,440,Shooter
303,440,Action
304,440,Class-Based
305,440,Team-Based
306,440,Funny
307,440,First-Person
308,440,Online Co-Op
309,440,Competitive
310,440,Cartoony
311,440,Trading
312,440,Co-op
313,440,Comedy
314,440,Robots
315,440,Tactical
316,440,Cartoon
317,440,Crafting
318,500,Zombies
319,500,Co-op
320,500,Multiplayer
321,500,FPS
322,500,Action
323,500,Horror
324,500,Shooter
325,500,Online Co-Op
326,500,Survival
327,500,Team-Based
328,500,First-Person
329,500,Post-apocalyptic
330,500,Singleplayer
331,500,Atmospheric
332,500,Moddable
333,500,Adventure
334,500,Tactical
335,500,Replay Value
336,500,Competitive
337,500,Female Protagonist
338,550,Zombies
339,550,Co-op
340,550,FPS
341,550,Multiplayer
342,550,Shooter
343,550,Online Co-Op
344,550,Action
345,550,Survival
346,550,Horror
347,550,First-Person
348,550,Gore
349,550,Team-Based
350,550,Moddable
351,550,Survival Horror
352,550,Post-apocalyptic
353,550,Singleplayer
354,550,Adventure
355,550,Local Co-Op
356,550,Replay Value
357,550,Tactical
358,620,Platformer
359,620,Puzzle
360,620,First-Person
361,620,Dark Humor
362,620,Story Rich
363,620,Puzzle-Platformer
364,620,Funny
365,620,Female Protagonist
366,620,3D Platformer
367,620,Action-Adventure
368,620,Action
369,620,FPS
370,620,Co-op
371,620,Physics
372,620,Sci-fi
373,620,Level Editor
374,620,Science
375,620,Comedy
376,620,Atmospheric
377,620,Adventure
378,630,Free to Play
379,630,Co-op
380,630,Action
381,630,Multiplayer
382,630,Online Co-Op
383,630,Aliens
384,630,Shooter
385,630,Sci-fi
386,630,Top-Down
387,630,Top-Down Shooter
388,630,Survival
389,630,PvE
390,630,Class-Based
391,630,Third Person
392,630,Team-Based
393,630,Third-Person Shooter
394,630,Moddable
395,630,Singleplayer
396,630,Strategy
397,630,Adventure
398,730,FPS
399,730,Shooter
400,730,Multiplayer
401,730,Competitive
402,730,Action
403,730,Team-Based
404,730,e-sports
405,730,Tactical
406,730,First-Person
407,730,PvP
408,730,Online Co-Op
409,730,Co-op
410,730,Strategy
411,730,Military
412,730,War
413,730,Difficult
414,730,Trading
415,730,Realistic
416,730,Fast-Paced
417,730,Moddable
418,1250,FPS
419,1250,Zombies
420,1250,Co-op
421,1250,Survival
422,1250,Horror
423,1250,Multiplayer
424,1250,Action
425,1250,Online Co-Op
426,1250,Violent
427,1250,Gore
428,1250,Shooter
429,1250,Team-Based
430,1250,First-Person
431,1250,Survival Horror
432,1250,Moddable
433,1250,Bullet Time
434,1250,Class-Based
435,1250,3D
436,1250,Singleplayer
437,1250,Dark Comedy
438,1510,Hacking
439,1510,Indie
440,1510,Strategy
441,1510,Singleplayer
442,1510,Cyberpunk
443,1510,Simulation
444,1510,Sci-fi
445,1510,Real-Time with Pause
446,1510,2D
447,1510,Experimental
448,1510,Atmospheric
449,1510,Puzzle
450,1510,Story Rich
451,1510,Programming
452,1510,Perma Death
453,1510,Rogue-like
454,1510,Text-Based
455,1510,Immersive Sim
456,1510,Time Management
457,1510,Typing
458,1520,Tactical
459,1520,PvP
460,1520,Online Co-Op
461,1520,Co-op
462,1520,Singleplayer
463,1520,Strategy
464,1520,Replay Value
465,1520,Cold War
466,1520,Military
467,1520,Multiplayer
468,1520,2D
469,1520,Difficult
470,1520,Top-Down
471,1520,Wargame
472,1520,RTS
473,1520,Immersive Sim
474,1520,Strategy RPG
475,1520,Management
476,1520,Diplomacy
477,1520,World War II
478,1700,RPG
479,1700,First-Person
480,1700,Dark Fantasy
481,1700,Classic
482,1700,Immersive Sim
483,1700,Atmospheric
484,1700,Fantasy
485,1700,Singleplayer
486,1700,Underground
487,1700,Adventure
488,1700,Action
489,1700,Dungeon Crawler
490,1700,Story Rich
491,1700,Magic
492,1700,Exploration
493,1700,Horror
494,1700,Action RPG
495,1700,Open World
496,1700,Stealth
497,1700,Inventory Management
498,1840,Animation & Modeling
499,1840,Free to Play
500,1840,Video Production
501,1840,Software
502,1840,Movie
503,1840,Difficult
504,1840,Sandbox
505,1840,Funny
506,1840,Comedy
507,1840,Singleplayer
508,1840,Moddable
509,1840,Character Customization
510,1840,Memes
511,1840,Survival Horror
512,1840,Games Workshop
513,1840,3D
514,1840,Anime
515,1840,Great Soundtrack
516,1840,Souls-like
517,1840,Family Friendly
518,1900,Base-Building
519,1900,Space
520,1900,RTS
521,1900,Real-Time
522,1900,Strategy
523,1900,Action RPG
524,1900,Post-apocalyptic
525,1900,Historical
526,1900,Action
527,1900,Simulation
528,1900,Sci-fi
529,1900,Pixel Graphics
530,1900,Atmospheric
531,1900,Aliens
532,1900,Futuristic
533,1900,Resource Management
534,1900,Co-op
535,1900,Multiplayer
536,1900,Singleplayer
537,1900,Tactical RPG
538,1930,RPG
539,1930,Open World
540,1930,Fantasy
541,1930,Singleplayer
542,1930,Third Person
543,1930,Multiplayer
544,1930,Adventure
545,1930,Action
546,1930,Medieval
547,1930,Action RPG
548,1930,Story Rich
549,1930,Character Customization
550,1930,Dark Fantasy
551,1930,Magic
552,1930,Hack and Slash
553,1930,Co-op
554,1930,Exploration
555,1930,3D
556,1930,Atmospheric
557,1930,Sandbox
558,2100,RPG
559,2100,First-Person
560,2100,Action
561,2100,Fantasy
562,2100,Swordplay
563,2100,Dark Fantasy
564,2100,Adventure
565,2100,Magic
566,2100,Classic
567,2100,Singleplayer
568,2100,Stealth
569,2100,Multiple Endings
570,2100,Medieval
571,2100,Action RPG
572,2100,Story Rich
573,2100,Atmospheric
574,2100,Gore
575,2100,Immersive Sim
576,2100,Hack and Slash
577,2100,Multiplayer
578,2200,FPS
579,2200,Arena Shooter
580,2200,Classic
581,2200,Action
582,2200,Multiplayer
583,2200,Shooter
584,2200,Competitive
585,2200,1990's
586,2200,First-Person
587,2200,Gore
588,2200,Fast-Paced
589,2200,Difficult
590,2200,Singleplayer
591,2200,Sci-fi
592,2200,Moddable
593,2200,e-sports
594,2200,Old School
595,2200,Violent
596,2200,Atmospheric
597,2200,Boomer Shooter
598,2210,FPS
599,2210,Action
600,2210,Shooter
601,2210,Sci-fi
602,2210,Gore
603,2210,Horror
604,2210,Singleplayer
605,2210,Multiplayer
606,2210,Classic
607,2210,First-Person
608,2210,Fast-Paced
609,2210,Dark
610,2210,Atmospheric
611,2210,Arena Shooter
612,2210,Violent
613,2210,Aliens
614,2210,Adventure
615,2210,Boomer Shooter
616,2210,Retro
617,2210,Moddable
618,2270,FPS
619,2270,Retro
620,2270,Action
621,2270,World War II
622,2270,1990's
623,2270,Singleplayer
624,2270,Old School
625,2270,First-Person
626,2270,Shooter
627,2270,Pixel Graphics
628,2270,2.5D
629,2270,Classic
630,2270,Moddable
631,2270,Difficult
632,2270,Gore
633,2270,War
634,2270,Nostalgia
635,2270,Adventure
636,2270,Cult Classic
637,2270,Boomer Shooter
638,2280,FPS
639,2280,Classic
640,2280,1990's
641,2280,Action
642,2280,Great Soundtrack
643,2280,Retro
644,2280,Old School
645,2280,Demons
646,2280,Shooter
647,2280,Gore
648,2280,First-Person
649,2280,Singleplayer
650,2280,Boomer Shooter
651,2280,Moddable
652,2280,Fast-Paced
653,2280,Sci-fi
654,2280,Violent
655,2280,2.5D
656,2280,Multiplayer
657,2280,Difficult
658,2290,FPS
659,2290,Classic
660,2290,Action
661,2290,Retro
662,2290,Shooter
663,2290,First-Person
664,2290,Singleplayer
665,2290,1990's
666,2290,Sci-fi
667,2290,Moddable
668,2290,Difficult
669,2290,Gore
670,2290,Great Soundtrack
671,2290,Old School
672,2290,Multiplayer
673,2290,Demons
674,2290,Zombies
675,2290,Horror
676,2290,Boomer Shooter
677,2290,Atmospheric
678,2300,Classic
679,2300,FPS
680,2300,Action
681,2300,1990's
682,2300,Retro
683,2300,Shooter
684,2300,Demons
685,2300,Gore
686,2300,Old School
687,2300,Moddable
688,2300,Violent
689,2300,First-Person
690,2300,Sci-fi
691,2300,Singleplayer
692,2300,Great Soundtrack
693,2300,Multiplayer
694,2300,Pixel Graphics
695,2300,Boomer Shooter
696,2300,Horror
697,2300,Zombies
698,2310,FPS
699,2310,Classic
700,2310,Action
701,2310,Shooter
702,2310,1990's
703,2310,Multiplayer
704,2310,Singleplayer
705,2310,First-Person
706,2310,Old School
707,2310,Gore
708,2310,Retro
709,2310,Horror
710,2310,Great Soundtrack
711,2310,Fast-Paced
712,2310,Atmospheric
713,2310,Boomer Shooter
714,2310,Moddable
715,2310,Sci-fi
716,2310,Arena Shooter
717,2310,Co-op
718,2320,FPS
719,2320,Classic
720,2320,Action
721,2320,Shooter
722,2320,Boomer Shooter
723,2320,1990's
724,2320,Sci-fi
725,2320,Singleplayer
726,2320,Great Soundtrack
727,2320,Multiplayer
728,2320,Gore
729,2320,First-Person
730,2320,Fast-Paced
731,2320,Retro
732,2320,Old School
733,2320,Moddable
734,2320,Arena Shooter
735,2320,Co-op
736,2320,Horror
737,2320,Atmospheric
738,2360,Action
739,2360,Fantasy
740,2360,FPS
741,2360,Shooter
742,2360,Classic
743,2360,First-Person
744,2360,Dark Fantasy
745,2360,Retro
746,2360,Old School
747,2360,1990's
748,2360,Dark
749,2360,Boomer Shooter
750,2360,Class-Based
751,2360,Singleplayer
752,2360,Gothic
753,2360,Magic
754,2360,RPG
755,2360,Puzzle
756,2360,Adventure
757,2360,Atmospheric
758,2400,Multiplayer
759,2400,Indie
760,2400,First-Person
761,2400,Action
762,2400,Stealth
763,2400,Mystery
764,2400,RPG
765,2400,Assassin
766,2400,Funny
767,2400,Survival
768,2400,FPS
769,2400,Simulation
770,2400,Singleplayer
771,2400,Comedy
772,2400,Shooter
773,2400,Adventure
774,2400,Strategy
775,2400,Difficult
776,2400,Stylized
777,2400,Replay Value
778,2420,Action
779,2420,Indie
780,2420,RPG
781,2420,Singleplayer
782,2420,FPS
783,2420,First-Person
784,2420,Stealth
785,2420,Shooter
786,2420,Multiplayer
787,2500,Top-Down Shooter
788,2500,Sci-fi
789,2500,Aliens
790,2500,Action
791,2500,Shooter
792,2500,Singleplayer
793,2500,Horror
794,2500,Top-Down
795,2500,Gore
796,2500,Isometric
797,2500,Adventure
798,2500,Twin Stick Shooter
799,2500,Indie
800,2500,Shoot 'Em Up
801,2500,Dark
802,2500,PvE
803,2500,Local Co-Op
804,2500,Combat
805,2500,Co-op
806,2500,Multiplayer
807,2590,Action
808,2590,FPS
809,2590,Sci-fi
810,2590,Shooter
811,2590,First-Person
812,2590,Singleplayer
813,2590,Gore
814,2590,Violent
815,2590,Difficult
816,2590,Space
817,2600,RPG
818,2600,Vampire
819,2600,Cult Classic
820,2600,Singleplayer
821,2600,Supernatural
822,2600,Horror
823,2600,Action
824,2600,Dark
825,2600,Atmospheric
826,2600,Story Rich
827,2600,Classic
828,2600,Action RPG
829,2600,Gothic
830,2600,Great Soundtrack
831,2600,First-Person
832,2600,Immersive
833,2600,Female Protagonist
834,2600,Third Person
835,2600,Stealth
836,2600,Adventure
837,2620,FPS
838,2620,World War II
839,2620,Action
840,2620,Classic
841,2620,Multiplayer
842,2620,Singleplayer
843,2620,Shooter
844,2620,War
845,2620,Military
846,2620,First-Person
847,2620,Historical
848,2620,Atmospheric
849,2620,Linear
850,2620,America
851,2620,Story Rich
852,2620,Old School
853,2620,Violent
854,2620,Difficult
855,2620,Realistic
856,2620,Co-op
857,2630,World War II
858,2630,Action
859,2630,FPS
860,2630,Multiplayer
861,2630,Singleplayer
862,2630,Shooter
863,2630,War
864,2630,Classic
865,2630,First-Person
866,2630,Historical
867,2630,Military
868,2630,Atmospheric
869,2630,Controller
870,2630,Story Rich
871,2630,Violent
872,2630,Co-op
873,2630,Adventure
874,2630,Online Co-Op
875,2630,Casual
876,2630,Simulation
877,2700,Simulation
878,2700,Management
879,2700,Sandbox
880,2700,Building
881,2700,Strategy
882,2700,Singleplayer
883,2700,Economy
884,2700,Classic
885,2700,Real-Time with Pause
886,2700,Family Friendly
887,2700,Funny
888,2700,Moddable
889,2700,Multiplayer
890,2700,City Builder
891,2700,Great Soundtrack
892,2700,Comedy
893,2700,Open World
894,2700,Casual
895,2700,Free to Play
896,2700,Adventure
897,2800,Space
898,2800,Strategy
899,2800,Simulation
900,2800,Sci-fi
901,2800,Singleplayer
902,2800,Open World
903,2800,Economy
904,2800,Space Sim
905,2800,Sandbox
906,2800,Trading
907,2800,Action
908,2800,Flight
909,2800,Exploration
910,2810,Space
911,2810,Simulation
912,2810,Strategy
913,2810,Space Sim
914,2810,Sci-fi
915,2810,Sandbox
916,2810,Economy
917,2810,Singleplayer
918,2810,Open World
919,2810,Flight
920,2810,Trading
921,2810,Action
922,2810,Exploration
923,2810,4X
924,2820,Space
925,2820,Simulation
926,2820,Sandbox
927,2820,Sci-fi
928,2820,Strategy
929,2820,Space Sim
930,2820,Open World
931,2820,Trading
932,2820,Singleplayer
933,2820,Economy
934,2820,Action
935,2820,Capitalism
936,2820,Flight
937,2820,Great Soundtrack
938,2820,Exploration
939,2820,Moddable
940,2820,4X
941,2820,Atmospheric
942,2820,Management
943,2820,First-Person
944,2840,Simulation
945,2840,Space
946,2840,Strategy
947,2840,Sci-fi
948,2840,Singleplayer
949,2840,Space Sim
950,2840,Trading
951,2840,Economy
952,2840,Sandbox
953,2840,Action
954,2840,Open World
955,2840,Flight
956,2840,Exploration
957,2840,Adventure
958,2870,Simulation
959,2870,Space
960,2870,Sci-fi
961,2870,Action
962,2870,Space Sim
963,2870,Sandbox
964,2870,Singleplayer
965,2870,Open World
966,2870,Economy
967,2870,Trading
968,2870,Strategy
969,2870,Exploration
970,2870,Moddable
971,2870,Atmospheric
972,2870,Adventure
973,2870,Great Soundtrack
974,2870,Management
975,2870,First-Person
976,2870,Shooter
977,2870,Flight
978,3020,Western
979,3020,Action
980,3020,FPS
981,3020,Shooter
982,3020,Singleplayer
983,3020,Adventure
984,3020,First-Person
985,3020,Atmospheric
986,3020,Multiplayer
987,3020,Violent
988,3020,Stealth
989,3020,Story Rich
990,3020,Gore
991,3020,Classic
992,3020,Open World
993,3020,Great Soundtrack
994,3020,Bullet Time
995,3170,RPG
996,3170,Turn-Based Strategy
997,3170,Strategy
998,3170,Fantasy
999,3170,Female Protagonist
1000,3170,Turn-Based
1001,3170,Hex Grid
1002,3170,Singleplayer
1003,3170,Adventure
1004,3170,Tactical
1005,3170,Open World
1006,3170,Turn-Based Combat
1007,3170,Tactical RPG
1008,3170,Classic
1009,3170,Great Soundtrack
1010,3170,Nudity
1011,3170,Strategy RPG
1012,3320,Casual
1013,3320,Classic
1014,3320,Underwater
1015,3320,Singleplayer
1016,3320,Clicker
1017,3320,Simulation
1018,3320,Aliens
1019,3320,Cute
1020,3320,Family Friendly
1021,3320,Colorful
1022,3320,Strategy
1023,3320,Psychological Horror
1024,3320,Funny
1025,3320,Action
1026,3320,Point & Click
1027,3320,Relaxing
1028,3320,Addictive
1029,3320,Great Soundtrack
1030,3320,Management
1031,3320,Difficult
1032,3330,Match 3
1033,3330,Puzzle
1034,3330,Arcade
1035,3330,2D
1036,3330,Strategy
1037,3330,Funny
1038,3330,Casual
1039,3330,Cute
1040,3330,Colorful
1041,3330,Family Friendly
1042,3330,Singleplayer
1043,3330,Retro
1044,3330,Classic
1045,3330,Physics
1046,3330,Replay Value
1047,3330,Indie
1048,3330,Difficult
1049,3330,Addictive
1050,3330,Action
1051,3330,Shooter
1052,3480,Casual
1053,3480,Puzzle
1054,3480,Arcade
1055,3480,Singleplayer
1056,3480,Addictive
1057,3480,2D
1058,3480,Physics
1059,3480,Family Friendly
1060,3480,Multiplayer
1061,3480,Classic
1062,3480,Pinball
1063,3480,Mouse only
1064,3480,Funny
1065,3480,Strategy
1066,3480,Cult Classic
1067,3480,Difficult
1068,3480,Local Multiplayer
1069,3480,Great Soundtrack
1070,3480,Relaxing
1071,3480,Local Co-Op
1072,3483,Casual
1073,3483,Free to Play
1074,3483,Puzzle
1075,3483,Psychological Horror
1076,3483,Classic
1077,3483,Mouse only
1078,3483,Arcade
1079,3483,2D
1080,3483,Singleplayer
1081,3483,Action
1082,3483,Hentai
1083,3540,Casual
1084,3540,Puzzle
1085,3540,Singleplayer
1086,3540,Addictive
1087,3540,2D
1088,3540,Classic
1089,3540,Psychological Horror
1090,3540,Mouse only
1091,3540,Strategy
1092,3540,Arcade
1093,3590,Tower Defense
1094,3590,Zombies
1095,3590,Strategy
1096,3590,Singleplayer
1097,3590,Casual
1098,3590,Classic
1099,3590,Great Soundtrack
1100,3590,2D
1101,3590,Comedy
1102,3590,Family Friendly
1103,3590,Funny
1104,3590,Puzzle
1105,3590,Addictive
1106,3590,Cute
1107,3590,Survival
1108,3590,Indie
1109,3590,Tactical
1110,3590,Adventure
1111,3590,Touch-Friendly
1112,3590,Post-apocalyptic
1113,3620,Casual
1114,3620,Action
1115,3620,Singleplayer
1116,3620,Puzzle
1117,3620,Match 3
1118,3620,Classic
1119,3620,Arcade
1120,3620,Difficult
1121,3620,Family Friendly
1122,3620,Addictive
1123,3620,2D
1124,3620,Indie
1125,3620,Colorful
1126,3700,Action
1127,3700,Sniper
1128,3700,Stealth
1129,3700,World War II
1130,3700,Singleplayer
1131,3700,Third-Person Shooter
1132,3700,Shooter
1133,3700,Multiplayer
1134,3700,Third Person
1135,3700,War
1136,3700,FPS
1137,3700,Classic
1138,3700,Co-op
1139,3700,Controller
1140,3700,Tactical
1141,3700,Simulation
1142,3700,Open World
1143,3700,Online Co-Op
1144,3700,Military
1145,3700,Cold War
1146,3720,Base-Building
1147,3720,Strategy
1148,3720,Villain Protagonist
1149,3720,Comedy
1150,3720,Singleplayer
1151,3720,Simulation
1152,3720,Parody 
1153,3720,Management
1154,3720,Stylized
1155,3720,RTS
1156,3720,Funny
1157,3720,Real-Time with Pause
1158,3720,Building
1159,3720,Classic
1160,3720,God Game
1161,3720,Colorful
1162,3720,Great Soundtrack
1163,3720,Sandbox
1164,3720,Female Protagonist
1165,3720,Cult Classic
1166,3730,FPS
1167,3730,Classic
1168,3730,Action
1169,3730,Aliens
1170,3730,Horror
1171,3730,Sci-fi
1172,3730,Multiplayer
1173,3730,Shooter
1174,3730,Retro
1175,3730,First-Person
1176,3730,Singleplayer
1177,3730,Atmospheric
1178,3730,Gore
1179,3730,Fast-Paced
1180,3730,Stealth
1181,3730,Survival
1182,3730,Old School
1183,3730,1990's
1184,3730,Boomer Shooter
1185,3730,Cult Classic
1186,3830,Platformer
1187,3830,Comedy
1188,3830,Adventure
1189,3830,Cult Classic
1190,3830,Singleplayer
1191,3830,Action
1192,3830,Funny
1193,3830,Third Person
1194,3830,3D Platformer
1195,3830,Classic
1196,3830,Story Rich
1197,3830,Psychological
1198,3830,Great Soundtrack
1199,3830,Surreal
1200,3830,Cartoony
1201,3830,Collectathon
1202,3830,Exploration
1203,3830,Action-Adventure
1204,3830,3D
1205,3830,Indie
1206,3910,Strategy
1207,3910,Turn-Based Strategy
1208,3910,Turn-Based
1209,3910,Classic
1210,3910,4X
1211,3910,Historical
1212,3910,Singleplayer
1213,3910,Multiplayer
1214,3910,Replay Value
1215,3910,Grand Strategy
1216,3910,Simulation
1217,3910,Military
1218,3910,Exploration
1219,3910,Addictive
1220,3910,City Builder
1221,3910,Old School
1222,3910,War
1223,3910,Isometric
1224,3910,Diplomacy
1225,3910,Alternate History
1226,3920,Pirates
1227,3920,Open World
1228,3920,RPG
1229,3920,Adventure
1230,3920,Singleplayer
1231,3920,Naval
1232,3920,Sailing
1233,3920,Sandbox
1234,3920,Historical
1235,3920,Strategy
1236,3920,Classic
1237,3920,Economy
1238,3920,Remake
1239,3920,Exploration
1240,3920,Action
1241,3920,Trading
1242,3920,Naval Combat
1243,3920,Choose Your Own Adventure
1244,3920,Atmospheric
1245,3920,Fighting
1246,3990,Strategy
1247,3990,Turn-Based
1248,3990,4X
1249,3990,Turn-Based Strategy
1250,3990,Historical
1251,3990,Singleplayer
1252,3990,Multiplayer
1253,3990,Grand Strategy
1254,3990,Local Multiplayer
1255,4230,Racing
1256,4230,Automobile Sim
1257,4230,Driving
1258,4230,Simulation
1259,4500,Atmospheric
1260,4500,Post-apocalyptic
1261,4500,Open World
1262,4500,FPS
1263,4500,Survival
1264,4500,Action
1265,4500,Survival Horror
1266,4500,Shooter
1267,4500,RPG
1268,4500,Horror
1269,4500,First-Person
1270,4500,Singleplayer
1271,4500,Classic
1272,4500,Based On A Novel
1273,4500,Moddable
1274,4500,Adventure
1275,4500,Immersive
1276,4500,Sci-fi
1277,4500,Inventory Management
1278,4500,Difficult
1279,4560,Strategy
1280,4560,World War II
1281,4560,RTS
1282,4560,Multiplayer
1283,4560,Military
1284,4560,Action
1285,4560,Tactical
1286,4560,Singleplayer
1287,4560,War
1288,4560,Base-Building
1289,4560,Historical
1290,4560,Tanks
1291,4560,Moddable
1292,4560,Co-op
1293,4560,Simulation
1294,4560,Epic
1295,4560,Classic
1296,4560,Violent
1297,4560,Team-Based
1298,4560,Addictive
1299,4570,Strategy
1300,4570,RTS
1301,4570,Warhammer 40K
1302,4570,Base-Building
1303,4570,Sci-fi
1304,4570,Multiplayer
1305,4570,Real-Time
1306,4570,Games Workshop
1307,4570,Tactical
1308,4570,Singleplayer
1309,4570,War
1310,4570,Classic
1311,4570,Action
1312,4570,Gore
1313,4570,Epic
1314,4570,Great Soundtrack
1315,4570,Fantasy
1316,4570,Story Rich
1317,4570,Futuristic
1318,4570,Violent
1319,4580,Strategy
1320,4580,Warhammer 40K
1321,4580,RTS
1322,4580,Base-Building
1323,4580,Sci-fi
1324,4580,Multiplayer
1325,4580,Singleplayer
1326,4580,Games Workshop
1327,4580,Real-Time
1328,4580,Classic
1329,4580,War
1330,4580,Gore
1331,4580,Action
1332,4580,Tactical
1333,4580,Atmospheric
1334,4580,Co-op
1335,4580,Fantasy
1336,4580,Space
1337,4580,Violent
1338,4580,Adventure
1339,4700,Strategy
1340,4700,Medieval
1341,4700,Historical
1342,4700,Turn-Based Strategy
1343,4700,Grand Strategy
1344,4700,War
1345,4700,RTS
1346,4700,Tactical
1347,4700,Multiplayer
1348,4700,Singleplayer
1349,4700,Moddable
1350,4700,Military
1351,4700,Turn-Based
1352,4700,Real Time Tactics
1353,4700,Classic
1354,4700,Simulation
1355,4700,Action
1356,4700,Sandbox
1357,4700,Great Soundtrack
